KukaTheta-1 KukaTheta-2 KukaTheta-3 KukaTheta-4 KukaTheta-5 KukaTheta-6 
0.00 0.00 0.00 0.00 0.00 45.00 
0.00 0.00 0.00 0.00 0.00 45.00 
0.00 0.00 0.00 0.00 0.00 45.00 
0.00 0.00 0.00 0.00 0.00 45.00 
0.00 0.00 0.00 0.00 0.00 45.00 
0.00 0.00 0.00 0.00 0.00 45.00 
0.00 0.00 0.00 0.00 0.00 45.00 
0.00 0.00 0.00 0.00 0.00 45.00 
0.00 0.00 0.00 0.00 0.00 45.00 
0.00 0.00 0.00 0.00 0.00 45.00 
0.00 0.00 0.00 0.00 0.00 45.00 
0.00 0.00 0.00 0.00 0.00 45.00 
0.00 0.00 0.00 0.00 0.00 45.00 
0.00 0.00 0.00 0.00 0.00 45.00 
0.00 0.00 0.00 0.00 0.00 45.00 
0.00 0.00 0.00 0.00 0.00 45.00 
0.00 0.00 0.00 0.00 0.00 45.00 
0.00 0.00 0.00 0.00 0.00 45.00 
0.00 0.00 0.00 0.00 0.00 45.00 
0.00 0.00 0.00 0.00 0.00 45.00 
0.00 0.00 0.00 0.00 0.00 45.00 
0.00 0.00 0.00 0.00 0.00 45.00 
0.00 0.00 0.00 0.00 0.00 45.00 
0.00 0.00 0.00 0.00 0.00 45.00 
0.00 0.00 0.00 0.00 0.00 45.00 
0.00 0.00 0.00 0.00 0.00 45.00 
0.00 0.00 0.00 0.00 0.00 45.00 
0.00 0.00 0.00 0.00 0.00 45.00 
0.00 0.00 0.00 0.00 0.00 45.00 
0.00 0.00 0.00 0.00 0.00 45.00 
0.00 0.00 0.00 0.00 0.00 45.00 
0.00 0.00 0.00 0.00 0.00 45.00 
0.00 0.00 0.00 0.00 0.00 45.00 
0.00 0.00 0.00 0.00 0.00 45.00 
0.00 0.00 0.00 0.00 0.00 45.00 
0.00 0.00 0.00 0.00 0.00 45.00 
0.00 0.00 0.00 0.00 0.00 45.00 
0.00 0.00 0.00 0.00 0.00 45.00 
0.00 0.00 0.00 0.00 0.00 45.00 
0.00 0.00 0.00 0.00 0.00 45.00 
0.00 0.00 0.00 0.00 0.00 45.00 
0.00 0.00 0.00 0.00 0.00 45.00 
0.00 0.00 0.00 0.00 0.00 45.00 
0.00 0.00 0.00 0.00 0.00 45.00 
0.00 0.00 0.00 0.00 0.00 45.00 
0.00 0.00 0.00 0.00 0.00 45.00 
0.00 0.00 0.00 0.00 0.00 45.00 
0.00 0.00 0.00 0.00 0.00 45.00 
0.00 0.00 0.00 0.00 0.00 45.00 
0.00 0.00 0.00 0.00 0.00 45.00 
0.00 0.00 0.00 0.00 0.00 45.00 
0.00 0.00 0.00 0.00 0.00 45.00 
0.00 0.00 0.00 0.00 0.00 45.00 
0.00 0.00 0.00 0.00 0.00 45.00 
0.00 0.00 0.00 0.00 0.00 45.00 
0.00 0.00 0.00 0.00 0.00 45.00 
0.00 0.00 0.00 0.00 0.00 45.00 
0.00 0.00 0.00 0.00 0.00 45.00 
0.00 0.00 0.00 0.00 0.00 45.00 
0.00 0.00 0.00 0.00 0.00 45.00 
0.00 0.00 0.00 0.00 0.00 45.00 
0.00 0.00 0.00 0.00 0.00 45.00 
0.00 0.00 0.00 0.00 0.00 45.00 
0.00 0.00 0.00 0.00 0.00 45.00 
0.00 0.00 0.00 0.00 0.00 45.00 
0.00 0.00 0.00 0.00 0.00 45.00 
0.00 0.00 0.00 0.00 0.00 45.00 
0.00 0.00 0.00 0.00 0.00 45.00 
0.00 0.00 0.00 0.00 0.00 45.00 
0.00 0.00 0.00 0.00 0.00 45.00 
0.00 0.00 0.00 0.00 0.00 45.00 
0.00 0.00 0.00 0.00 0.00 45.00 
0.00 0.00 0.00 0.00 0.00 45.00 
0.00 0.00 0.00 0.00 0.00 45.00 
0.00 0.00 0.00 0.00 0.00 45.00 
0.00 0.00 0.00 0.00 0.00 45.00 
0.00 0.00 0.00 0.00 0.00 45.00 
0.00 0.00 0.00 0.00 0.00 44.99 
0.00 0.00 0.00 0.00 0.00 44.99 
0.00 0.00 0.00 0.00 0.00 44.99 
0.00 0.00 0.00 0.00 0.00 44.99 
0.00 0.00 0.00 0.00 0.00 44.99 
0.00 0.00 0.00 0.00 0.00 44.99 
0.00 0.00 0.00 0.00 0.00 44.99 
0.00 0.00 0.00 0.00 0.00 44.99 
0.00 0.00 0.00 0.00 0.00 44.99 
0.00 0.00 0.00 0.00 0.00 44.98 
0.00 0.00 0.00 0.00 0.00 44.98 
0.00 0.00 0.00 0.00 0.00 44.98 
0.00 0.00 0.00 0.00 0.00 44.98 
0.00 0.00 0.00 0.00 0.00 44.98 
0.00 0.00 0.00 0.00 0.00 44.97 
0.00 0.00 0.00 0.00 0.00 44.97 
0.00 0.00 0.00 0.00 0.00 44.97 
0.00 0.00 0.00 0.00 0.00 44.96 
0.00 0.00 0.00 0.00 0.00 44.96 
0.00 0.00 0.00 0.00 0.00 44.96 
0.00 0.00 0.00 0.00 0.00 44.95 
0.00 0.00 0.00 0.00 0.00 44.95 
0.00 0.00 0.00 0.00 0.00 44.94 
0.00 0.00 0.00 0.00 0.00 44.94 
0.00 0.00 0.00 0.00 0.00 44.93 
0.00 0.00 0.00 0.00 0.00 44.92 
0.00 0.00 0.00 0.00 0.00 44.92 
0.00 0.00 0.00 0.00 0.00 44.91 
0.00 0.00 0.00 0.00 0.00 44.90 
0.00 0.00 0.00 0.00 0.00 44.89 
0.00 0.00 0.00 0.00 0.00 44.88 
0.00 0.00 0.00 0.00 0.00 44.87 
0.00 0.00 0.00 0.00 0.00 44.86 
0.00 0.00 0.00 0.00 0.00 44.85 
0.00 0.00 0.00 0.00 0.00 44.83 
0.00 0.00 0.00 0.00 0.00 44.82 
0.00 0.00 0.00 0.00 0.00 44.80 
0.00 0.00 0.00 0.00 0.00 44.79 
0.00 0.00 0.00 0.00 0.00 44.77 
0.00 0.00 0.00 0.00 0.00 44.75 
0.00 0.00 0.00 0.00 0.00 44.73 
0.00 0.00 0.00 0.00 0.00 44.71 
0.00 0.00 0.00 0.00 0.00 44.69 
0.00 0.00 0.00 0.00 0.00 44.66 
0.00 0.00 0.00 0.00 0.00 44.64 
0.00 0.00 0.00 0.00 0.00 44.61 
0.00 0.00 0.00 0.00 0.00 44.58 
0.00 0.00 0.00 0.00 0.00 44.55 
0.00 0.00 0.00 0.00 0.00 44.51 
0.00 0.00 0.00 0.00 0.00 44.48 
0.00 0.00 0.00 0.00 0.00 44.44 
0.00 0.00 0.00 0.00 0.00 44.40 
0.00 0.00 0.00 0.00 0.00 44.35 
0.00 0.00 0.00 0.00 0.00 44.31 
0.00 0.00 0.00 0.00 0.00 44.26 
0.00 0.00 0.00 0.00 0.00 44.21 
0.00 0.00 0.00 0.00 0.00 44.16 
0.00 0.00 0.00 0.00 0.00 44.10 
0.00 0.00 0.00 0.00 0.00 44.04 
0.00 0.00 0.00 0.00 0.00 43.97 
0.00 0.00 0.00 0.00 0.00 43.91 
0.00 0.00 0.00 0.00 0.00 43.84 
0.00 0.00 0.00 0.00 0.00 43.76 
0.00 0.00 0.00 0.00 0.00 43.69 
0.00 0.00 0.00 0.00 0.00 43.60 
0.00 0.00 0.00 0.00 0.00 43.52 
0.00 0.00 0.00 0.00 0.00 43.43 
0.00 0.00 0.00 0.00 0.00 43.33 
0.00 0.00 0.00 0.00 0.00 43.23 
0.00 0.00 0.00 0.00 0.00 43.13 
0.00 0.00 0.00 0.00 0.00 43.02 
0.00 0.00 0.00 0.00 0.00 42.90 
0.00 0.00 0.00 0.00 0.00 42.78 
0.00 0.00 0.00 0.00 0.00 42.66 
0.00 0.00 0.00 0.00 0.00 42.53 
0.00 0.00 0.00 0.00 0.00 42.39 
0.00 0.00 0.00 0.00 0.00 42.25 
0.00 0.00 0.00 0.00 0.00 42.10 
0.00 0.00 0.00 0.00 0.00 41.95 
0.00 0.00 0.00 0.00 0.00 41.79 
0.00 0.00 0.00 0.00 0.00 41.62 
0.00 0.00 0.00 0.00 0.00 41.44 
0.00 0.00 0.00 0.00 0.00 41.26 
0.00 0.00 0.00 0.00 0.00 41.08 
0.00 0.00 0.00 0.00 0.00 40.88 
0.00 0.00 0.00 0.00 0.00 40.68 
0.00 0.00 0.00 0.00 0.00 40.47 
0.00 0.00 0.00 0.00 0.00 40.25 
0.00 0.00 0.00 0.00 0.00 40.03 
0.00 0.00 0.00 0.00 0.00 39.80 
0.00 0.00 0.00 0.00 0.00 39.56 
0.00 0.00 0.00 0.00 0.00 39.31 
0.00 0.00 0.00 0.00 0.00 39.05 
0.00 0.00 0.00 0.00 0.00 38.79 
0.00 0.00 0.00 0.00 0.00 38.52 
0.00 0.00 0.00 0.00 0.00 38.24 
0.00 0.00 0.00 0.00 0.00 37.95 
0.00 0.00 0.00 0.00 0.00 37.65 
0.00 0.00 0.00 0.00 0.00 37.35 
0.00 0.00 0.00 0.00 0.00 37.03 
0.00 0.00 0.00 0.00 0.00 36.71 
0.00 0.00 0.00 0.00 0.00 36.38 
0.00 0.00 0.00 0.00 0.00 36.03 
0.00 0.00 0.00 0.00 0.00 35.69 
0.00 0.00 0.00 0.00 0.00 35.33 
0.00 0.00 0.00 0.00 0.00 34.96 
0.00 0.00 0.00 0.00 0.00 34.59 
0.00 0.00 0.00 0.00 0.00 34.20 
0.00 0.00 0.00 0.00 0.00 33.81 
0.00 0.00 0.00 0.00 0.00 33.41 
0.00 0.00 0.00 0.00 0.00 33.00 
0.00 0.00 0.00 0.00 0.00 32.58 
0.00 0.00 0.00 0.00 0.00 32.15 
0.00 0.00 0.00 0.00 0.00 31.72 
0.00 0.00 0.00 0.00 0.00 31.28 
0.00 0.00 0.00 0.00 0.00 30.83 
0.00 0.00 0.00 0.00 0.00 30.37 
0.00 0.00 0.00 0.00 0.00 29.90 
0.00 0.00 0.00 0.00 0.00 29.43 
0.00 0.00 0.00 0.00 0.00 28.95 
0.00 0.00 0.00 0.00 0.00 28.46 
0.00 0.00 0.00 0.00 0.00 27.97 
0.00 0.00 0.00 0.00 0.00 27.47 
0.00 0.00 0.00 0.00 0.00 26.96 
0.00 0.00 0.00 0.00 0.00 26.45 
0.00 0.00 0.00 0.00 0.00 25.93 
0.00 0.00 0.00 0.00 0.00 25.40 
0.00 0.00 0.00 0.00 0.00 24.87 
0.00 0.00 0.00 0.00 0.00 24.34 
0.00 0.00 0.00 0.00 0.00 23.80 
0.00 0.00 0.00 0.00 0.00 23.26 
0.00 0.00 0.00 0.00 0.00 22.71 
0.00 0.00 0.00 0.00 0.00 22.16 
0.00 0.00 0.00 0.00 0.00 21.61 
0.00 0.00 0.00 0.00 0.00 21.05 
0.00 0.00 0.00 0.00 0.00 20.49 
0.00 0.00 0.00 0.00 0.00 19.93 
0.00 0.00 0.00 0.00 0.00 19.37 
0.00 0.00 0.00 0.00 0.00 18.81 
0.00 0.00 0.00 0.00 0.00 18.25 
0.00 0.00 0.00 0.00 0.00 17.68 
0.00 0.00 0.00 0.00 0.00 17.12 
0.00 0.00 0.00 0.00 0.00 16.56 
0.00 0.00 0.00 0.00 0.00 16.00 
0.00 0.00 0.00 0.00 0.00 15.44 
0.00 0.00 0.00 0.00 0.00 14.89 
0.00 0.00 0.00 0.00 0.00 14.33 
0.00 0.00 0.00 0.00 0.00 13.78 
0.00 0.00 0.00 0.00 0.00 13.24 
0.00 0.00 0.00 0.00 0.00 12.69 
0.00 0.00 0.00 0.00 0.00 12.16 
0.00 0.00 0.00 0.00 0.00 11.63 
0.00 0.00 0.00 0.00 0.00 11.10 
0.00 0.00 0.00 0.00 0.00 10.58 
0.00 0.00 0.00 0.00 0.00 10.07 
0.00 0.00 0.00 0.00 0.00 9.56 
0.00 0.00 0.00 0.00 0.00 9.07 
0.00 0.00 0.00 0.00 0.00 8.58 
0.00 0.00 0.00 0.00 0.00 8.10 
0.00 0.00 0.00 0.00 0.00 7.63 
0.00 0.00 0.00 0.00 0.00 7.17 
0.00 0.00 0.00 0.00 0.00 6.72 
0.00 0.00 0.00 0.00 0.00 6.28 
0.00 0.00 0.00 0.00 0.00 5.86 
0.00 0.00 0.00 0.00 0.00 5.44 
0.00 0.00 0.00 0.00 0.00 5.04 
0.00 0.00 0.00 0.00 0.00 4.65 
0.00 0.00 0.00 0.00 0.00 4.27 
0.00 0.00 0.00 0.00 0.00 3.91 
0.00 0.00 0.00 0.00 0.00 3.56 
0.00 0.00 0.00 0.00 0.00 3.22 
0.00 0.00 0.00 0.00 0.00 2.90 
0.00 0.00 0.00 0.00 0.00 2.60 
0.00 0.00 0.00 0.00 0.00 2.31 
0.00 0.00 0.00 0.00 0.00 2.04 
0.00 0.00 0.00 0.00 0.00 1.78 
0.00 0.00 0.00 0.00 0.00 1.54 
0.00 0.00 0.00 0.00 0.00 1.31 
0.00 0.00 0.00 0.00 0.00 1.11 
0.00 0.00 0.00 0.00 0.00 0.92 
0.00 0.00 0.00 0.00 0.00 0.74 
0.00 0.00 0.00 0.00 0.00 0.59 
0.00 0.00 0.00 0.00 0.00 0.45 
0.00 0.00 0.00 0.00 0.00 0.33 
0.00 0.00 0.00 0.00 0.00 0.23 
0.00 0.00 0.00 0.00 0.00 0.15 
0.00 0.00 0.00 0.00 0.00 0.08 
0.00 0.00 0.00 0.00 0.00 0.04 
0.00 0.00 0.00 0.00 0.00 0.01 
0.00 0.00 0.00 0.00 0.00 0.00 
